#OTU ID	s1	s80	s4	s83	s123	s124	s125	s126	s127	s128	s129	s130	s131	s132	s133	s134	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s100	s102	s104	s106	s108	s110	s11	s13	s15	s17	s19	s21	s23	s25	s27	s29	s31	s88	s90	s92	s94	s96	s98	s9
Prenyltransferases	3293.0	2537.0	13916.0	7680.0	1711.0	1832.0	1718.0	1740.0	1619.0	1654.0	3357.0	1639.0	2049.0	1514.0	1770.0	2008.0	3269.0	2135.0	2120.0	1757.0	2309.0	2045.0	5941.0	4521.0	2287.0	2507.0	2530.0	2617.0	3929.0	3185.0	3836.0	2174.0	2950.0	3573.0	2540.0	2371.0	2577.0	2226.0	2018.0	6462.0	5230.0	1748.0	2717.0	1870.0	1800.0	2211.0	3462.0	2413.0	2485.0	3581.0	2891.0	2240.0
Primary bile acid biosynthesis	8828.0	8581.0	4493.0	5394.0	11980.0	8770.0	8714.0	10906.0	8906.0	8072.0	8883.0	8608.0	8168.0	9211.0	7934.0	10146.0	14544.0	12867.0	9815.0	10924.0	14291.0	10957.0	10140.0	11725.0	9756.0	8082.0	9313.0	9214.0	37854.0	28486.0	15557.0	45341.0	20271.0	14995.0	22051.0	17224.0	20672.0	20335.0	19739.0	31430.0	22075.0	20997.0	18011.0	21670.0	20544.0	66241.0	19009.0	38354.0	29077.0	12823.0	16815.0	21888.0
Prodigiosin biosynthesis	895.0	543.0	1253.0	1077.0	704.0	513.0	735.0	361.0	487.0	721.0	535.0	604.0	730.0	473.0	911.0	904.0	438.0	321.0	615.0	416.0	371.0	402.0	247.0	331.0	616.0	599.0	633.0	669.0	312.0	12.0	209.0	36.0	143.0	34.0	83.0	118.0	113.0	99.0	140.0	26.0	40.0	99.0	246.0	249.0	164.0	137.0	20.0	19.0	36.0	39.0	42.0	103.0
Propanoate metabolism	43195.0	42710.0	73146.0	64892.0	54488.0	56611.0	57834.0	52935.0	54756.0	55468.0	69341.0	59751.0	57144.0	57392.0	55615.0	54248.0	48325.0	50373.0	48678.0	62586.0	46383.0	69160.0	69602.0	64963.0	46561.0	69556.0	53999.0	70551.0	53322.0	66554.0	56551.0	58829.0	57302.0	58131.0	62748.0	73158.0	62445.0	68823.0	65427.0	95133.0	68937.0	76341.0	64155.0	72383.0	77137.0	63832.0	54760.0	52288.0	55377.0	60750.0	52350.0	64070.0
Protein kinases	253923.0	244053.0	555204.0	501844.0	283414.0	299380.0	268747.0	290185.0	263133.0	262875.0	239854.0	264652.0	246442.0	244673.0	252716.0	257770.0	218474.0	233828.0	228987.0	214771.0	224673.0	225609.0	239312.0	223516.0	245623.0	213975.0	274599.0	230349.0	207307.0	205686.0	196767.0	220224.0	200181.0	206194.0	201297.0	214065.0	202466.0	201152.0	196284.0	228986.0	219109.0	203962.0	194321.0	196775.0	204399.0	249217.0	204583.0	233640.0	225274.0	220735.0	205992.0	193108.0
Protein phosphatases and associated proteins	45921.0	39557.0	229882.0	213628.0	26992.0	27280.0	24918.0	19583.0	23369.0	23821.0	29687.0	25753.0	22729.0	21576.0	20257.0	24777.0	23030.0	23847.0	24092.0	18698.0	21293.0	17998.0	26964.0	25952.0	22759.0	16595.0	28648.0	18085.0	26265.0	26636.0	21078.0	41949.0	22259.0	20923.0	27519.0	25008.0	24712.0	23643.0	25009.0	26791.0	23285.0	24370.0	22849.0	25821.0	24871.0	42743.0	23361.0	48375.0	29005.0	20259.0	23133.0	25429.0
Purine metabolism	1018469.0	1045251.0	1296467.0	1237251.0	1042110.0	1029131.0	1021222.0	987347.0	1007937.0	984586.0	1060673.0	1003610.0	1012423.0	1032436.0	1018120.0	942826.0	1029428.0	988016.0	938831.0	1111020.0	949171.0	1172364.0	965678.0	980337.0	927257.0	1137403.0	991441.0	1124488.0	1362315.0	1235682.0	1037925.0	1743242.0	1146779.0	1029052.0	1145233.0	1062353.0	1150931.0	1128766.0	1096086.0	1320376.0	1125555.0	1128970.0	1061681.0	1128646.0	1080328.0	2176304.0	1131248.0	1570347.0	1501125.0	1015123.0	1113826.0	1168609.0
Pyrimidine metabolism	618163.0	640410.0	744502.0	692501.0	592865.0	577695.0	594354.0	576778.0	573275.0	562338.0	580634.0	571558.0	566868.0	586266.0	584672.0	558529.0	626169.0	612453.0	559527.0	629138.0	583404.0	678045.0	576760.0	570532.0	563487.0	646307.0	580520.0	648390.0	732510.0	667687.0	575657.0	954757.0	635075.0	575503.0	670797.0	607943.0	655484.0	639481.0	632551.0	754789.0	618489.0	633613.0	607077.0	640917.0	620490.0	1129475.0	624021.0	854380.0	822166.0	571288.0	620760.0	661258.0
Pyruvate metabolism	413051.0	434953.0	444904.0	452038.0	380416.0	367285.0	371369.0	355907.0	357704.0	355939.0	331226.0	361964.0	358919.0	377495.0	376845.0	356314.0	351879.0	354645.0	348391.0	397572.0	333583.0	416587.0	308787.0	321992.0	329565.0	399918.0	337456.0	399465.0	471097.0	427714.0	378341.0	648063.0	424052.0	365944.0	448995.0	410367.0	428045.0	437425.0	439759.0	507223.0	398193.0	458469.0	401001.0	454657.0	432468.0	760904.0	410179.0	592306.0	532501.0	352598.0	398387.0	462722.0
Regulation of lipolysis in adipocytes	160.0	129.0	1944.0	2276.0	195.0	137.0	86.0	397.0	97.0	136.0	70.0	186.0	100.0	111.0	169.0	156.0	175.0	140.0	181.0	80.0	218.0	86.0	130.0	208.0	182.0	193.0	344.0	225.0	35.0	25.0	75.0	115.0	264.0	229.0	75.0	143.0	78.0	102.0	100.0	8.0	34.0	113.0	108.0	97.0	69.0	127.0	165.0	261.0	212.0	361.0	198.0	123.0
Retinol metabolism	14287.0	13379.0	41251.0	30003.0	14593.0	12525.0	17179.0	21331.0	17854.0	15261.0	16755.0	11286.0	21539.0	31676.0	28852.0	13456.0	17389.0	16868.0	15260.0	34217.0	12810.0	40704.0	12670.0	10857.0	15706.0	38694.0	24880.0	37779.0	11653.0	9467.0	9284.0	6063.0	6518.0	9241.0	5398.0	6425.0	6556.0	5529.0	5981.0	8502.0	10512.0	4384.0	6510.0	4703.0	5227.0	5544.0	7725.0	6120.0	7831.0	11287.0	9080.0	4257.0
Riboflavin metabolism	109358.0	108545.0	184932.0	173472.0	117625.0	122771.0	120997.0	135559.0	125594.0	114556.0	142022.0	111544.0	128551.0	131805.0	133384.0	116717.0	137389.0	126858.0	119860.0	161306.0	130654.0	177112.0	151679.0	145459.0	119984.0	165915.0	130813.0	165022.0	313015.0	238486.0	187513.0	412765.0	218678.0	177121.0	192934.0	164534.0	209533.0	196838.0	160096.0	269989.0	198494.0	184136.0	169171.0	184217.0	168894.0	531890.0	214381.0	365222.0	345433.0	163276.0	196932.0	214843.0
Secondary bile acid biosynthesis	30175.0	30146.0	29748.0	28128.0	30414.0	28865.0	24740.0	31096.0	29424.0	26614.0	24410.0	27296.0	24700.0	26587.0	25911.0	28220.0	34316.0	31877.0	30532.0	26742.0	34058.0	23939.0	26447.0	25437.0	35784.0	23936.0	35228.0	24900.0	16567.0	17289.0	20976.0	16227.0	18426.0	19449.0	26375.0	23859.0	21772.0	22647.0	31866.0	18460.0	20268.0	26610.0	24609.0	26923.0	26264.0	17220.0	19499.0	16068.0	15766.0	18953.0	18396.0	25266.0
Selenocompound metabolism	134794.0	139424.0	166530.0	157362.0	148792.0	139548.0	142351.0	142620.0	141911.0	132005.0	133000.0	136846.0	136260.0	143678.0	141278.0	130133.0	151937.0	145536.0	133405.0	156323.0	148015.0	161600.0	127565.0	120050.0	138660.0	156429.0	146847.0	155826.0	159438.0	157066.0	133078.0	213206.0	143369.0	127654.0	166774.0	145709.0	153814.0	153863.0	170606.0	174428.0	137668.0	160821.0	151569.0	158924.0	152669.0	250097.0	142661.0	188252.0	177481.0	125831.0	137660.0	155284.0
Sesquiterpenoid and triterpenoid biosynthesis	745.0	717.0	1685.0	1652.0	1066.0	980.0	1383.0	969.0	1037.0	1112.0	633.0	1210.0	1078.0	928.0	1316.0	1221.0	1044.0	1078.0	1086.0	1107.0	846.0	1039.0	806.0	678.0	1438.0	1400.0	1676.0	1472.0	28.0	29.0	118.0	135.0	53.0	81.0	82.0	87.0	132.0	95.0	92.0	48.0	37.0	73.0	113.0	68.0	144.0	55.0	60.0	106.0	162.0	90.0	97.0	73.0
Sphingolipid metabolism	24887.0	25008.0	40943.0	40610.0	28326.0	28690.0	29589.0	24677.0	27332.0	27402.0	33881.0	28564.0	26693.0	28094.0	25911.0	24871.0	14351.0	15967.0	13356.0	13245.0	16959.0	13900.0	27184.0	21885.0	15114.0	12928.0	16148.0	13782.0	9200.0	12806.0	10077.0	15718.0	8961.0	9962.0	9008.0	11655.0	12214.0	11177.0	11002.0	8633.0	12000.0	10651.0	10817.0	9446.0	11530.0	14562.0	10731.0	12787.0	12843.0	10492.0	10986.0	8644.0
Starch and sucrose metabolism	930243.0	934924.0	1146288.0	1098272.0	519745.0	478111.0	468292.0	497913.0	531721.0	496525.0	646003.0	464965.0	511174.0	530279.0	507625.0	497807.0	462107.0	506946.0	472611.0	558686.0	470751.0	598340.0	687868.0	646702.0	455767.0	583477.0	487041.0	603505.0	959642.0	833366.0	761756.0	1230989.0	866075.0	756466.0	828915.0	786654.0	812734.0	801313.0	767546.0	923989.0	798058.0	803577.0	719838.0	837613.0	778288.0	1576359.0	814083.0	1143795.0	1059532.0	754756.0	834240.0	886989.0
Staurosporine biosynthesis	0.0	0.0	38.0	24.0	23.0	53.0	29.0	24.0	52.0	66.0	12.0	44.0	47.0	60.0	62.0	84.0	25.0	45.0	40.0	28.0	26.0	55.0	18.0	29.0	28.0	29.0	32.0	25.0	0.0	3.0	10.0	0.0	2.0	5.0	6.0	4.0	8.0	4.0	5.0	0.0	2.0	11.0	25.0	5.0	15.0	3.0	2.0	3.0	0.0	3.0	0.0	5.0
Steroid biosynthesis	4826.0	4901.0	5930.0	6549.0	3533.0	5406.0	4438.0	4930.0	4897.0	4154.0	4770.0	3980.0	3926.0	3273.0	3703.0	4246.0	2316.0	1342.0	5371.0	2695.0	2058.0	1759.0	3101.0	1814.0	6131.0	1703.0	2126.0	1497.0	1005.0	1258.0	1299.0	946.0	1194.0	1105.0	2791.0	1977.0	1678.0	1383.0	2790.0	1650.0	1906.0	2265.0	1948.0	2428.0	2085.0	1100.0	1118.0	818.0	983.0	1156.0	1066.0	2595.0
Steroid degradation	2884.0	2905.0	1324.0	2297.0	1124.0	1079.0	1416.0	1114.0	1518.0	1487.0	1890.0	1268.0	1489.0	1379.0	1424.0	1487.0	976.0	1077.0	1036.0	1069.0	1088.0	1134.0	2118.0	1586.0	1100.0	951.0	1230.0	1174.0	3642.0	2302.0	1588.0	2280.0	2020.0	2091.0	1705.0	965.0	1136.0	1062.0	807.0	5695.0	2410.0	923.0	1161.0	1535.0	1054.0	1243.0	2095.0	1728.0	1311.0	2087.0	2395.0	1085.0
Steroid hormone biosynthesis	9487.0	10389.0	11254.0	13105.0	9946.0	10820.0	10382.0	7866.0	8623.0	10052.0	14509.0	10818.0	10193.0	8463.0	7751.0	10440.0	7810.0	11665.0	12220.0	5913.0	7181.0	7269.0	14324.0	12115.0	12067.0	8200.0	19660.0	9209.0	15689.0	10988.0	11522.0	7822.0	11709.0	13442.0	10605.0	9966.0	9814.0	9318.0	9366.0	11886.0	13081.0	10531.0	9713.0	9426.0	12630.0	15221.0	13066.0	7896.0	10561.0	12261.0	10944.0	8564.0
Stilbenoid, diarylheptanoid and gingerol biosynthesis	0.0	0.0	0.0	0.0	3.0	9.0	4.0	7.0	8.0	0.0	95.0	22.0	1.0	3.0	4.0	0.0	9.0	11.0	12.0	4.0	3.0	7.0	82.0	61.0	2.0	26.0	3.0	4.0	2.0	13.0	25.0	31.0	7.0	2.0	5.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	3.0	2.0	6.0	21.0	0.0	100.0	7.0	4.0	4.0	0.0
Streptomycin biosynthesis	0.0	0.0	0.0	0.0	12.0	4.0	2.0	4.0	2.0	0.0	0.0	0.0	2.0	14.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Styrene degradation	86.0	124.0	3.0	17.0	57.0	48.0	92.0	42.0	80.0	86.0	15.0	16.0	96.0	53.0	50.0	62.0	53.0	43.0	78.0	65.0	49.0	73.0	7.0	17.0	65.0	90.0	82.0	46.0	0.0	1.0	15.0	12.0	5.0	6.0	20.0	15.0	28.0	5.0	22.0	2.0	3.0	30.0	22.0	19.0	27.0	6.0	4.0	12.0	3.0	4.0	3.0	20.0
Sulfur metabolism	182210.0	191357.0	199560.0	177064.0	125450.0	130606.0	130523.0	126053.0	127824.0	134285.0	138495.0	132653.0	135926.0	127819.0	125021.0	138766.0	127932.0	128346.0	147677.0	124629.0	128804.0	127377.0	134051.0	133524.0	133036.0	127520.0	126594.0	124583.0	185506.0	184641.0	194823.0	222959.0	199097.0	190573.0	207045.0	210188.0	200783.0	211985.0	224399.0	219655.0	186853.0	227156.0	204743.0	220695.0	216060.0	266159.0	192782.0	215703.0	203821.0	193874.0	191922.0	209726.0
Taurine and hypotaurine metabolism	3120.0	3169.0	709.0	1189.0	5165.0	4713.0	8504.0	4346.0	4672.0	4656.0	5779.0	4212.0	6238.0	5206.0	6354.0	5953.0	6937.0	5996.0	7629.0	6539.0	6765.0	6700.0	5832.0	6940.0	8134.0	6703.0	7092.0	7796.0	2945.0	2886.0	4638.0	2636.0	3845.0	3556.0	3546.0	4389.0	2996.0	3681.0	4202.0	2915.0	2885.0	4072.0	4289.0	3678.0	4206.0	2517.0	3488.0	2443.0	2150.0	3589.0	2883.0	3434.0
Terpenoid backbone biosynthesis	184674.0	189837.0	241759.0	219187.0	220336.0	226053.0	220401.0	223674.0	213339.0	208044.0	200093.0	214332.0	206168.0	212739.0	215319.0	216275.0	240142.0	230845.0	219343.0	222194.0	232354.0	228779.0	205143.0	192416.0	234825.0	217314.0	224812.0	216819.0	254814.0	230089.0	197825.0	301601.0	213362.0	196361.0	218107.0	205200.0	208620.0	209298.0	209986.0	252165.0	213579.0	212847.0	199179.0	211929.0	207229.0	384683.0	209798.0	276584.0	250996.0	196338.0	206723.0	216213.0
Tetracycline biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	2.0	0.0	0.0	1.0	6.0	0.0	0.0	3.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiamine metabolism	210114.0	220455.0	236809.0	231738.0	213449.0	229564.0	211822.0	229828.0	218599.0	213255.0	205510.0	223713.0	209603.0	211356.0	214396.0	221390.0	241411.0	228678.0	235893.0	239897.0	238707.0	245144.0	215450.0	213215.0	240425.0	239768.0	248314.0	237063.0	305312.0	287361.0	252951.0	367668.0	275090.0	251655.0	307828.0	283683.0	290872.0	291204.0	298523.0	336491.0	283053.0	300523.0	277226.0	295759.0	300103.0	473917.0	274216.0	344699.0	336572.0	258444.0	264403.0	294519.0
Toluene degradation	51.0	52.0	15.0	17.0	118.0	98.0	109.0	70.0	59.0	123.0	48.0	99.0	183.0	89.0	112.0	96.0	86.0	99.0	76.0	128.0	40.0	96.0	63.0	69.0	78.0	111.0	62.0	85.0	9.0	11.0	3.0	0.0	0.0	2.0	4.0	9.0	4.0	0.0	12.0	0.0	5.0	3.0	6.0	6.0	5.0	0.0	1.0	0.0	4.0	3.0	0.0	8.0
Tropane, piperidine and pyridine alkaloid biosynthesis	1368.0	1583.0	640.0	637.0	1005.0	1023.0	1013.0	901.0	858.0	886.0	1719.0	1231.0	1042.0	922.0	1073.0	1012.0	1032.0	893.0	1298.0	852.0	1026.0	960.0	1015.0	1608.0	1309.0	954.0	1055.0	1200.0	2257.0	2094.0	2391.0	1327.0	2513.0	1514.0	1712.0	2083.0	1384.0	1973.0	2038.0	2233.0	1544.0	2226.0	1818.0	2286.0	1727.0	1955.0	1859.0	1781.0	1057.0	1258.0	1488.0	2047.0
Tryptophan metabolism	9700.0	10391.0	7715.0	8196.0	13043.0	11908.0	9458.0	11351.0	7053.0	9862.0	5609.0	12646.0	8194.0	14756.0	14975.0	9909.0	4615.0	4262.0	4546.0	3110.0	6133.0	2857.0	10678.0	6659.0	6789.0	2911.0	10963.0	2537.0	1026.0	1829.0	1923.0	1971.0	1584.0	1516.0	1815.0	1927.0	1881.0	1822.0	1736.0	1706.0	1866.0	1548.0	2324.0	1846.0	1872.0	2266.0	1489.0	1805.0	2389.0	1592.0	2110.0	1536.0
Two-component system	14045.0	14032.0	20024.0	20948.0	20099.0	20441.0	20779.0	22865.0	20194.0	20065.0	17688.0	17039.0	19726.0	27765.0	25929.0	16661.0	16016.0	17547.0	16251.0	12076.0	16554.0	11537.0	13663.0	13123.0	19657.0	11717.0	20820.0	11764.0	7921.0	7026.0	9169.0	8387.0	6583.0	8195.0	4800.0	5497.0	5268.0	5395.0	6189.0	4781.0	6978.0	5458.0	5822.0	4973.0	5173.0	6116.0	7789.0	7537.0	6545.0	9131.0	7578.0	4841.0
Type I polyketide structures	4511.0	3509.0	5743.0	5032.0	6924.0	6754.0	5549.0	8989.0	6201.0	6288.0	4369.0	4909.0	4992.0	5213.0	5118.0	6636.0	3860.0	3731.0	3448.0	2706.0	2659.0	3087.0	9231.0	7662.0	4069.0	3522.0	4896.0	4078.0	4454.0	3862.0	4722.0	2532.0	3294.0	4209.0	1458.0	1735.0	2341.0	1923.0	1526.0	2124.0	3415.0	1607.0	2194.0	1969.0	1754.0	1941.0	3645.0	2864.0	3355.0	4913.0	3611.0	1401.0
Tyrosine metabolism	8258.0	8765.0	15300.0	13301.0	9394.0	10042.0	8483.0	9786.0	9589.0	9347.0	11359.0	10440.0	9242.0	7665.0	8508.0	10350.0	8367.0	8165.0	9903.0	7600.0	10042.0	8877.0	13117.0	14517.0	8604.0	7805.0	12004.0	8275.0	28273.0	21540.0	11657.0	29174.0	14550.0	11727.0	14686.0	9568.0	13669.0	11378.0	13624.0	19859.0	24233.0	9714.0	13579.0	10290.0	12057.0	40563.0	13714.0	22839.0	21006.0	10581.0	12711.0	11083.0
Ubiquinone and other terpenoid-quinone biosynthesis	98707.0	99276.0	130354.0	116356.0	89121.0	81888.0	76166.0	86523.0	80715.0	82088.0	86155.0	79126.0	85888.0	95107.0	91231.0	79324.0	75897.0	80357.0	71106.0	98566.0	74399.0	110844.0	98660.0	96822.0	66443.0	108589.0	78255.0	109209.0	140256.0	120438.0	96364.0	135633.0	102857.0	101601.0	93311.0	90339.0	95457.0	93615.0	87133.0	118697.0	103026.0	87428.0	90412.0	86530.0	90435.0	181263.0	102084.0	126514.0	120256.0	106650.0	107169.0	85279.0
Valine, leucine and isoleucine biosynthesis	53195.0	52075.0	65047.0	60186.0	23214.0	22872.0	22857.0	23596.0	22439.0	24667.0	35931.0	28902.0	24319.0	22679.0	23265.0	25935.0	28231.0	31330.0	30672.0	25664.0	27655.0	27553.0	37408.0	37337.0	26398.0	26185.0	27314.0	29712.0	39882.0	43760.0	48848.0	33570.0	46237.0	48209.0	60720.0	61384.0	51608.0	55185.0	66228.0	55548.0	52017.0	60509.0	56876.0	59567.0	62668.0	38756.0	48615.0	35623.0	38430.0	52098.0	46430.0	55695.0
Valine, leucine and isoleucine degradation	10595.0	9731.0	8313.0	6585.0	32207.0	32252.0	31301.0	13081.0	22546.0	26712.0	25166.0	26762.0	24760.0	15960.0	15561.0	22800.0	6126.0	5576.0	5494.0	8978.0	4603.0	9325.0	5840.0	6473.0	5632.0	9664.0	6400.0	10240.0	6306.0	7937.0	6249.0	11476.0	7115.0	5806.0	4848.0	6756.0	5699.0	6013.0	5653.0	6446.0	4414.0	6668.0	5378.0	6706.0	6479.0	11394.0	5393.0	9994.0	7233.0	5938.0	5291.0	5615.0
Various types of N-glycan biosynthesis	365.0	478.0	386.0	463.0	185.0	242.0	126.0	169.0	117.0	116.0	66.0	68.0	154.0	141.0	246.0	161.0	145.0	258.0	221.0	188.0	150.0	180.0	65.0	112.0	139.0	191.0	181.0	229.0	14.0	8.0	35.0	91.0	35.0	52.0	42.0	38.0	46.0	30.0	27.0	7.0	36.0	62.0	59.0	41.0	58.0	16.0	38.0	47.0	84.0	56.0	105.0	20.0
Vitamin B6 metabolism	56682.0	54825.0	83343.0	85425.0	46053.0	49920.0	42604.0	55491.0	48149.0	45609.0	49594.0	47389.0	45958.0	47765.0	46253.0	46838.0	59038.0	51706.0	48619.0	49924.0	58423.0	50913.0	57123.0	49820.0	56913.0	48536.0	56066.0	49273.0	44451.0	40319.0	41081.0	42963.0	39314.0	40006.0	42847.0	42462.0	39836.0	38720.0	41165.0	48056.0	46995.0	39153.0	38879.0	37325.0	41284.0	47749.0	41202.0	40759.0	43555.0	44068.0	40348.0	37698.0
Xylene degradation	0.0	0.0	3.0	7.0	8.0	9.0	1.0	0.0	3.0	19.0	17.0	5.0	9.0	4.0	8.0	4.0	3.0	3.0	5.0	19.0	1.0	12.0	20.0	3.0	7.0	9.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Zeatin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	42.0	27.0	218.0	51.0	11.0	8.0	0.0	6.0	3.0	2.0	5.0	2.0	4.0	1.0	3.0	5.0	27.0	2.0	200.0	55.0	6.0	19.0	6.0
alpha-Linolenic acid metabolism	86.0	74.0	475.0	450.0	122.0	80.0	29.0	55.0	48.0	33.0	64.0	43.0	62.0	50.0	27.0	43.0	99.0	61.0	56.0	68.0	30.0	35.0	138.0	87.0	25.0	23.0	81.0	63.0	41.0	49.0	42.0	176.0	37.0	15.0	11.0	4.0	4.0	15.0	3.0	41.0	8.0	12.0	5.0	0.0	13.0	29.0	0.0	181.0	37.0	13.0	37.0	20.0
beta-Alanine metabolism	13689.0	13996.0	26470.0	23302.0	13071.0	12389.0	13124.0	17541.0	14035.0	13509.0	14950.0	14546.0	15068.0	19517.0	19856.0	12449.0	15761.0	13302.0	15880.0	24205.0	14444.0	26534.0	17142.0	14534.0	15799.0	27147.0	19627.0	26206.0	15738.0	14689.0	16124.0	11700.0	14394.0	16183.0	15244.0	15705.0	14900.0	15395.0	16629.0	16466.0	17067.0	15189.0	16332.0	13622.0	14828.0	15016.0	14843.0	13070.0	14737.0	18207.0	15680.0	12057.0
